54389;Telnice
54396;Kralupy n.V.
54399;Chlumec u Chabařovic
54406;Chvatěruby
54409;Unčín
54414;Milovice
54419;Krupka
54424;Veleliby
54426;Zlonín
54427;Krupka-Bohosudov z
54429;Bohosudov zastávka
54436;Libčice nad Vltavou
54439;Krupka město
54441;Mladá Boleslav-Debř
54446;Dolany nad Vltavou
54449;Novosedlice
54451;Mladá Boleslav hl. n.
54456;Libčice nad Vltavou-Letky
54459;Teplice lesní brána
54466;Roztoky u Prahy
54471;Krnsko
54476;Řež
54481;Chotětov
54486;Úholičky
54496;Roztoky-Žalov
54506;Praha-Sedlec
54509;Obrnice
54511;Kojovice
54514;Sadská
54516;Otvovice
54521;Zdětín u Chotětova
54526;Kralupy nad Vltavou-Minice
54531;Kropáčova Vrutice
54532;Varnsdorf - pivovar Kocour
54536;Zákolany
54541;Košátky
54546;Brandýsek
54549;Želenice nad Bílinou
54551;Byšice
54554;Nymburk město
54556;Dřetovice
54559;Bečov u Mostu
54561;Kadaň-Bystřice
54562;Nové Město p.Sm.
54564;Hořátev
54566;Velvary
54569;Břvany
54572;Jindřichovice p.Sm.
54576;Olovnice zastávka
54579;Lenešice
54582;Horní Řasnice
54585;Třebestovice
54586;Velká Bučina
54589;Dobroměřice
54592;Jindřichovice pod Smrkem-Skanzen
54596;Chlumín
54599;Louny
54602;Hajniště
54606;Úžice
54609;Louny město
54612;Řasnice zastávka
54613;Pardubice-Rosice n.L.
54616;Netřeba
54622;Řasnice
54626;Jiřice
54629;Veltěže
54632;Krásný Les
54633;Pardubice závodiště
54636;Kostelec nad Labem
54639;Louny střed
54642;Krásný Les bažantnice
54643;Staré Jesenčany
54646;Brandýs nad Labem
54650;Brandýs nad Labem-Zápská
54652;Frýdlant v Č.
54653;Chrudim
54656;Polerady nad Labem
54662;Frýdlant v Čechách předměstí
54663;Medlešice
54666;Brandýs nad Labem zastávka
54673;Chrudim zastávka
54683;Slatiňany
54686;Neratovice
54687;Neratovice město
54688;Neratovice sídliště
54693;Chrast u Chrudimi
54696;Lobkovice
54703;Zaječice
54706;Tišice
54709;Řehlovice
54713;Horka u Chrudimi
54716;Kojetice u Prahy
54719;Brozánky
54723;Orel
54726;Měšice u Prahy
54729;Stadice
54736;Hovorčovice
54739;Rtyně nad Bílinou
54742;Višňová
54746;Mochov zastávka
54749;Velvěty
54752;Černousy
54756;Čelákovice zastávka
54759;Ohníč
54762;Filipovka
54766;Praha-Satalice
54772;Minkovice
54775;Čelákovice-Jiřina
54776;Čelákovice
54786;Lázně Toušeň
54789;Světec
54796;Mochov
54799;Bílina-Chudeřice
54806;Mstětice
54809;Hostomice nad Bílinou
54810;Opatovice nad Labem
54812;Raspenava
54813;Žďárec u Skutče
54816;Zeleneč
54819;Bílina
54822;Luh pod Smrkem
54823;Vrbatův Kostelec
54826;P.-Hor. Počernice
54829;Bílina kyselka
54832;Hejnice
54833;Prosetín
54836;Vráž u Berouna
54842;Lužec pod Smrkem
54843;Pokřikov
54846;Loděnice
54852;Bílý Potok p.Sm.
54853;Hlinsko v Č.
54856;Nučice
54859;Počerady
54862;Mníšek u Liberce
54863;Vojtěchov
54866;Nučice zastávka
54869;Volevčice
54872;Oldřichov v Hájích
54873;Holetín
54876;Chýně
54879;Výškov v Čechách
54882;Krásná Studánka
54886;Chýně jih
54888;Vítanov
54892;Stráž nad Nisou
54893;Stružinec
54896;Rudná zastávka
54902;Tanvaldský Špičák
54903;Ždírec n.D.
54906;Jinočany
54909;Postoloprty
54912;Kořenov
54913;Sobíňov
54916;Rudná u Prahy
54919;Lišany u Žatce
54922;Harrachov
54923;Chotěboř
54926;Praha-Řeporyje
54929;Dolejší Hůrky
54933;Bílek
54936;Zbuzany
54939;Touchovice u Loun
54942;Kořenov zastávka
54943;Rozsochatec
54946;Praha-Holyně
54949;Tvršice
54952;Tanvald
54956;Praha-Uhříněves
54959;Březno u Postoloprt
54962;Dolní Polubný
54969;Hřivice
54972;Desná
54973;Desná-Riedlova vila
54974;Desná-Pustinská
54976;Praha-Kolovraty
54979;Jimlín
54982;Tanvald zastávka
54986;Říčany
54989;Opočno u Loun
54992;Smržovka dolní nádraží
54996;Světice
54999;Solopysky
55002;Jablonec nad Nisou centrum
55003;Borová u Poličky zastávka
55006;Strančice
55009;Konětopy
55012;Smržovka střed
55013;Skuteč
55016;Mnichovice
55019;Domoušice
55022;Smržovka
55023;Předhradí
55026;Senohraby
55028;Mutějovice
55032;Josefův Důl
55033;Čachnov
55036;Mirošovice u Prahy
55038;Kounov
55042;Antonínov
55043;Krouna
55046;Čerčany
55048;Svojetín
55052;Jiřetín pod Bukovou
55053;Pustá Kamenice
55056;Pyšely
55058;Hořesedly
55062;Nová Ves nad Nisou
55063;Polička
55066;Mrač
55068;Chrášťany
55072;Lučany nad Nisou
55073;Borová u Poličky
55076;Lštění
55082;Jablonecké Paseky
55083;Oldřiš
55086;Zlenice
55092;Jablonec nad Nisou
55093;Sádek u Poličky
55096;Poříčí nad Sázavou
55102;Jablonec nad Nisou zastávka
55103;Pomezí zastávka
55106;Benešov u Prahy
55109;Teplice zámecká zahrada
55112;Jablonec n.N. dol.n.
55113;Pomezí
55116;Bystřice u Benešova
55119;Bystřany v Čechách
55122;Vesec u Liberce
55123;Květná
55126;Tomice
55129;Prosetice
55132;Proseč nad Nisou
55133;Vendolí zastávka
55136;Olbramovice
55139;Úpořiny
55142;Vratislavice nad Nisou
55146;Vrchotovy Janovice
55149;Lbín
55152;Liberec-Horní Růžodol
55153;Pustá Kamenice zastávka
55156;Voračice
55159;Žalany
55162;Ostašov
55163;Květná zastávka
55166;Minartice
55169;Hradiště v Čechách
55172;Karlov pod Ještědem
55173;Krouna zastávka
55176;Sedlčany
55179;Žalany zastávka
55182;Křižany
55186;Štětkovice
55189;Radejčín
55192;Novina
55196;Kosova Hora
55199;Bořislav
55202;Kryštofovo Údolí
55203;Litomyšl zastávka
55206;Votice
55209;Žim
55212;Zdislava
55213;Litomyšl
55216;Heřmaničky
55219;Chotiměř
55222;Rynoltice
55223;Litomyšl-Nedošín
55226;Střezimíř
55232;Lvová
55233;Tržek
55236;Ješetice
55239;Oparno
55242;Velké Hamry
55243;Řídký
55246;Červený Újezd u Votic zastávka
55252;Plavy
55253;Cerekvice nad Loučnou
55256;Mezno
55262;Velké Hamry město
55263;Cerekvice nad Loučnou zastávka
55266;Sudoměřice u Tábora
55272;Návarov
55273;Hrušová
55276;Chotoviny
55280;Jesenný
55283;Vysoké Mýto
55286;Postupice
55290;Spálov
55292;Smržovka-Luční
55293;Džbánov
55296;Myslíč
55303;Vysoké Mýto město
55306;Struhařov
55309;Libčeves
55310;Rovensko pod Troskami
55313;Slatina u Vysokého Mýta
55316;Dobříčkov
55319;Bělušice
55320;Turnov město
55326;Městečko u Benešova
55329;Židovice
55330;Karlovice-Sedmihorky
55336;Lhota Veselka
55340;Hrubá Skála
55346;Domašín
55350;Borek pod Troskami
55353;Lanškroun
55356;Vlašim
55360;Ktová
55366;Znosim
55369;Třebívlice
55370;Semínova Lhota
55376;Vlašim zastávka
55379;Podsedice
55380;Jivany
55386;Trhový Štěpánov
55390;Libuň
55391;Libuň zastávka
55396;Bolina
55399;Třebenice
55400;Jinolice
55406;Zdislavice
55409;Dlažkovice
55410;Železnice
55413;Třemošnice
55416;Čtyřkoly
55419;Třebenice město
55420;Jičín
55423;Žlebské Chvalovice
55429;Čížkovice
55430;Jičín zastávka
55433;Ronov nad Doubravou zastávka
55439;Sulejovice
55443;Ronov nad Doubravou
55449;Libochovice
55453;Závratec
55459;Dubany
55464;Žleby zastávka
55469;Chotěšov pod Hazmburkem
55474;Žleby
55479;Koštice nad Ohří
55484;Skovice
55489;Křesín
55499;Libochovice město
55509;Pátek
55510;Butoves
55513;Holice
55520;Vitiněves
55526;Praha-Komořany
55529;Slatina pod Hazmburkem
55530;Kovač
55533;Roveň
55536;Praha-Zbraslav
55539;Slavětín nad Ohří
55540;Ostroměř
55543;Platěnice
55546;Vrané nad Vltavou
55549;Úpohlavy
55550;Vojice
55553;Chrudim město
55556;Dolní Břežany-Jarov
55560;Sobčice
55563;Vejvanovice
55573;Úhřetice
55576;Měchenice
55580;Hořice v Podkrkonoší
55583;Tuněchody
55586;Klínec
55590;Dobrá Voda u Hořic
55596;Čisovice
55600;Třebovětice
55606;Bojov
55609;Děčín-Prostřední Žleb
55610;Jeřice
55613;Hrochův Týnec
55616;Bojanovice
55619;Děčín-Čertova Voda
55620;Cerekvice nad Bystřicí
55623;Bořice
55626;Rymaně
55629;Děčín-Přípeř
55630;Sadová
55636;Mníšek pod Brdy
55639;Dolní Žleb
55640;Hněvčeves
55646;Dobříš
55649;Dolní Žleb zastávka
55650;Dohalice
55656;Nová Ves pod Pleší
55659;Děčín hl. n.
55660;Všestary
55666;Malá Hraštice
55670;Dlouhé Dvory
55676;Mokrovraty
55680;Plotiště nad Labem
55686;Stará Huť
55689;Děčín východ
55690;Libáň
55696;Davle
55700;Ledkov
55703;Jeníkovice
55709;Děčín zastávka
55710;Dětenice
55713;Heřmanův Městec
55716;Petrov-Chlomek
55720;Osenice
55723;Valy u Přelouče zastávka
55726;Petrov u Prahy
55730;Rokytňany
55733;Veselí u Přelouče
55736;Jílové u Prahy
55739;Dobkovice
55740;Rabakov
55743;Choltice
55746;Luka pod Medníkem
55749;Choratice
55756;Kamenný Přívoz
55759;Vilsnice
55766;Krhanice
55769;Povrly
55776;Prosečnice
55779;Neštědice
55780;Lomnice nad Popelkou
55786;Týnec nad Sázavou
55789;Povrly-Roztoky
55790;Ústí u Staré Paky
55796;Chrást nad Sázavou
55799;Neštěmice
55800;Syřenov
55806;Pecerady
55809;Mojžíř
55810;Nová Ves nad Popelkou
55813;Humpolec
55816;Poříčí nad Sázavou-Svárov
55819;Prackovice nad Labem
55820;Ploužnice
55823;Plačkov
55829;Dolní Zálezly
55830;Kyje u Jičína
55833;Kamenice u Humpolce
55839;Litochovice nad Labem
55840;Cidlina
55843;Herálec
55850;Kněžnice
55853;Radňov
55859;Lovosice
55860;Mladějov v Čechách
55863;Slavníč
55870;Hrdoňovice
55879;Lovosice město
55880;Sobotka
55889;Lovosice zastávka
55890;Malechovice
55899;Malé Žernoseky
55900;Libošovice
55901;Řítonice
55906;Plužiny
55909;Bohušovice nad Ohří
55911;Dolní Bousov
55916;Samechov
55919;Hrdly
55921;Domousnice
55926;Hvězdonice
55929;Lukavec
55936;Chocerady
55939;Nové Kopisty
55941;Březno u Mladé Boleslavi
55946;Vlkovec
55949;Hrobce
55951;Bechov
55956;Stříbrná Skalice
55959;Oleško
55961;Dlouhá Lhota
55966;Sázava
55971;Kolomuty
55976;Sázava zastávka
55981;Řepov
55986;Samopše
55991;Mladá Boleslav město
56006;Ledečko
56009;Boletice nad Labem
56011;Skalsko
56016;Rataje nad Sázavou zastávka
56019;Děčín-Staré Město
56021;Rohatsko
56026;Rataje nad Sázavou-Ivaň
56031;Bukovno
56036;Malovidy
56039;Křešice u Děčína
56041;Líny
56046;Český Šternberk
56051;Katusice
56056;Český Šternberk zastávka
56059;Velké Březno
56061;Sudoměř u Mladé Boleslavi
56066;Kácov
56071;Trnová
56076;Soběšín
56081;Vrátno
56086;Vranice
56091;Mšeno
56096;Kácov zastávka
56101;Skramouš
56106;Střechov nad Sázavou
56111;Kanina
56116;Čížov
56119;Malé Březno nad Labem
56121;Živonín
56126;Chabeřice
56131;Nebužely
56136;Zruč n.S.
56141;Lhotka u Mělníka
56146;Zruč nad Sázavou zastávka
56149;Svádov
56151;Lhotka u Mělníka zastávka
56156;Horka nad Sázavou
56159;Těchlovice
56161;Hleďsebe
56166;Laziště
56171;Mělnická Vrutice
56176;Vlastějovice
56179;Valtířov
56181;Velký Borek
56186;Budčice
56191;Dobrovice
56195;Ledeč n.S.
56199;Česká Lípa-Holý vrch
56201;Nepřevázka
56205;Chřenovice
56209;Benešov n.Pl.
56211;Voděrady
56215;Chřenovice-Podhradí
56219;Březiny u Děčína
56225;Horní Ledeč
56226;Hodkov zastávka
56229;Malá Veleň
56231;Čachovice
56235;Vilémovice
56236;Štipoklasy
56239;Františkov nad Ploučnicí
56241;Všejany
56245;Stvořidla
56246;Předbořice
56249;Horní Police
56255;Smrčná
56256;Krasoňovice
56259;Starý Šachov
56261;Křinec
56266;Zbraslavice
56269;Stružnice
56271;Rožďalovice
56276;Želivec
56279;Markvartice
56281;Ledečky
56286;Hodkov
56289;Dolní Habartice
56290;Mlýnec
56291;Jíkev
56296;Černíny
56299;Česká Kamenice
56300;Kopidlno
56301;Oskořínek
56305;Týniště
56306;Malešov
56309;Horní Kamenice
56310;Pševes
56319;Veselé pod Rabštejnem
56320;Žitětín
56326;Bahno
56329;Kamenický Šenov
56330;Jičíněves
56336;Bykáň
56339;Žandov
56340;Nemyčeves
56346;Kutná Hora město
56350;Staré Místo u Jičína
56356;Kutná Hora-Poličany
56360;Bartoušov zastávka
56361;Městec Králové
56366;Kutná Hora-Vrchlice
56376;Kutná Hora-Sedlec
56386;Uhlířské Janovice
56390;Zachrašťany
56396;Rataje nad Sázavou
56401;Běrunice
56406;Rataje nad Sázavou předměstí
56410;Slibovice
56416;Mirošovice u Rataj nad Sázavou
56419;Mlýny
56420;Lovčice obec
56426;Mitrov
56429;Kytlice
56430;Nový Bydžov
56436;Chmeliště
56440;Luková
56446;Hatě
56450;Skřivany
56456;Bečváry
56459;Rumburk
56460;Smidary
56466;Drahobudice
56469;Brtníky
56470;Ohnišťany
56476;Ratboř
56479;Dolní Křečany
56480;Lázně Bělohrad
56486;Pučery
56489;Panský
56490;Šárovcova Lhota
56496;Chotouchov
56500;Horní Nová Ves
56506;Kořenice
56516;Červené Pečky
56519;Staré Křečany
56529;Dolní Poustevna
56536;Kouřim
56539;Horní Poustevna
56546;Bošice
56549;Mikulášovice dol. n.
56552;Malá Skála
56559;Mikulášovice hor.n.
56562;Dolánky
56569;Mikulášovice střed
56572;Líšný
56576;Zalešany
56579;Vilémov u Šluknova
56580;Semonice
56582;Železný Brod
56586;Plaňany
56589;Velký Šenov
56590;Semily
56596;Žabonosy
56599;Lipová u Šluknova
56600;Nedvězí
56606;Plaňany zastávka
56609;Velký Šenov zastávka
56610;Košťálov
56616;Vrbčany
56619;Šluknov
56620;Libštát
56626;Chroustov
56630;Bělá u Staré Paky
56639;Šluknov zastávka
56640;Stará Paka
56649;Valdek
56650;Levínská Olešnice
56659;Krásná Lípa
56660;Bělá u Staré Paky zastávka
56669;Krásná Lípa město
56670;Nová Paka
56679;Zahrady u Rumburka
56680;Nová Paka město
56689;Varnsdorf
56690;Horka u Staré Paky
56699;Dolní Podluží
56700;Borovnice
56709;Varnsdorf staré nádraží
56710;Mostek
56719;Rybniště
56720;Borovnička
56729;Horní Podluží
56730;Bílá Třemešná
56739;Jiřetín pod Jedlovou
56740;Dvůr Králové nad Labem
56749;Chřibská
56750;Žireč
56759;Jedlová
56760;Kuks
56769;Nová Huť v Lužických horách
56770;Jaroměř
56779;Svor
56780;Jaroměř zastávka
56789;Nový Bor
56790;Rychnovek
56799;Skalice u České Lípy
56800;Smiřice
56809;Česká Lípa hl. n.
56810;Černožice
56829;Česká Lípa střelnice
56839;Jestřebí
56849;Srní u České Lípy
56859;Doksy
56860;Předměřice nad Labem
56869;Staré Splavy
56870;Lochenice
56879;Okna
56880;Opatovice nad Labem-Pohřebačka
56889;Bezděz
56890;Stéblová
56893;Stéblová obec
56898;Bělá pod Bezdězem
56900;Čeperka
56908;Bělá pod Bezdězem město
56910;Roztoky u Jilemnice
56918;Bělá pod Bezdězem zastávka
56920;Tample
56928;Malá Bělá
56930;Martinice v Krkonoších
56940;Kunčice nad Labem
56950;Horní Branná
56960;Klášterská Lhota
56970;Hostinné
56971;Hostinné město
56980;Prosečné
56990;Chotěvice
56999;Lovosice závod
57000;Pilníkov
57009;Žalhostice
57010;Vlčice
57016;Praha-Braník
57019;Litoměřice hor.n.
57020;Trutnov hl. n.
57026;Praha-Bubeneč
57027;Praha-Podbaba
57029;Ploskovice
57030;Trutnov-Poříčí
57036;Praha-Bubny
57037;Praha-Výstaviště
57039;Liběšice
57040;Trutnov střed
57046;Praha-Holešovice zastávka
57049;Horní Řepčice
57050;Trutnov zastávka
57059;Úštěk
57060;Lhota u Trutnova
57066;Praha-Dejvice
57069;Dubičná
57070;Petříkovice
57076;Praha hl. n.
57086;Praha-Hlubočepy
57089;Blíževedly
57090;Libeč
57096;Praha-Hostivař
57099;Kravaře v Čechách
57100;Trutnov-Volanov
57107;Praha-Jinonice
57109;Zahrádky u České Lípy
57110;Rokytnice nad Jizerou
57116;Praha-Cibulka
57119;Stvolínky
57120;Jablonec nad Jizerou
57130;Jablonec nad Jizerou-Hradsko
57139;Zákupy-Božíkov
57140;Poniklá zastávka
57146;Praha-Stodůlky
57150;Poniklá
57156;Praha-Krč
57159;Vlčí Důl-Dobranov
57160;Jilemnice
57169;Mimoň
57170;Horní Sytová
57176;Praha-Libeň
57179;Pertoltice pod Ralskem
57180;Víchová nad Jizerou
57189;Velký Grunov
57190;Hrabačov
57196;Praha-Malešice
57199;Brniště
57200;Vrchlabí
57206;Praha-Ruzyně
57209;Jablonné v Podještědí
57210;Podhůří
57219;Trnovany u Litoměřic
57220;Svoboda nad Úpou
57226;Praha-Smíchov
57229;Velký Valtinov
57230;Mladé Buky z
57236;Praha Masaryk. n.
57250;Trutnov-Staré m. z
57256;Praha-Holešovice
57261;Praha-Eden
57266;Praha-Veleslavín
57276;Praha-Vršovice
57279;Praha-Zahradní Město
57280;Královec
57287;Praha-Kačerov
57290;Trutnov-Zel. Louka z
57300;Bernartice u Trutnova
57310;Křenov
57316;Praha-Vysočany
57319;Litoměřice Cihelna
57320;Radvanice
57330;Chvaleč
57336;Praha-Čakovice
57340;Janovice u Trutnova
57346;Praha-Horní Měcholupy
57350;Adršpach
57356;Praha-Kbely
57360;Hodkovice u Trutnova
57366;Praha-Kyje
57370;Horní Adršpach
57380;Teplice nad Metují skály
57386;Praha-Modřany zastávka
57390;Teplice nad Metují město
57396;Praha-Velká Chuchle
57410;Malé Svatoňovice
57420;Suchovršice
57430;Velké Svatoňovice
57440;Rtyně v Podkrkonoší
57450;Červený Kostelec
57460;Rtyně v Podkrkonoší zastávka
57470;Olešnice
57480;Starkoč
57490;Řešetova Lhota
57500;Česká Skalice
57510;Velká Jesenice
57522;Hrádek nad Nisou
57542;Chotyně
57552;Chrastava
57562;Bílý Kostel nad Nisou
57572;Chrastava-Andělská Hora
57582;Machnín hrad
57592;Machnín
57600;Pardubice-Semtín
58000;Čáslav
58001;Č.Třebová odj.sk.
58083;Nymburk předjízd.n.
58219;Chomutov město
58316;Skochovice
58322;Rokytka výhybka č.1 odbočka
58346;Rokytka odbočka
58376;Praha Jih
73005;Aš
73014;Dobrá Voda u Březnice
73015;Aš město
73022;Mirovice
73025;Aš předměstí
73032;Myslín
73035;Štítary
73042;Čimelice
73045;Podhradí
73052;Smetanova Lhota
73055;Studánka
73062;Dolní Ostrovec
73065;Hranice v Čechách
73072;Vráž u Písku
73074;Beroun
73082;Čížová
73084;Králův Dvůr
73092;Písek zastávka
73094;Králův Dvůr - Popovice
73095;Vojtanov obec
73102;Horní Nerestce
73104;Zdice
73114;Stašov
73122;Heřmaň
73124;Praskolesy
73134;Hořovice
73141;Hudčice
73144;Cerhovice
73151;Slavětín u Březnice
73160;Kařez
73162;Bělčice
73165;Kařízek
73172;Závišín
73175;Mýto
73182;Bezdědovice
73185;Holoubkov
73192;Mačkov
73195;Svojkovice
73202;Sedlice
73205;Rokycany
73212;Sedlice město
73215;Klabava
73222;Rojice
73225;Ejpovice
73232;Velká Turná
73235;Dýšina-Horomyslice
73242;Radomyšl
73245;Chrást u Plzně
73252;Radomyšl zastávka
73255;Chrást u Plzně obec
73262;Domanice
73265;Plzeň-Doubravka
73272;Řepice
73275;Plzeň hl. n.
73282;České Budějovice
73286;Malměřice
73296;Ležky
73302;Hluboká nad Vltavou
73306;Lubenec
73312;Zliv
73316;Lubenec zastávka
73322;Zbudov
73326;Libkovice
73332;Dívčice
73335;Chyše
73342;Záblatíčko
73345;Protivec
73352;Číčenice
73355;Záhořice
73362;Milenovice
73365;Žlutice
73372;Protivín zastávka
73375;Borek u Žlutic
73382;Protivín
73385;Štědrá
73392;Skály
73395;Smilov
73402;Heřmaň obec
73405;Luhov
73412;Ražice
73415;Toužim
73422;Sudoměř u Písku
73425;Poseč
73432;Čejetice
73435;Otročín
73442;Modlešovice
73445;Dalovice
73452;České Budějovice severní zastávka
73455;Sadov
73462;Hrdějovice
73465;Sadov-Podlesí
73472;Hosín
73475;Velký Rybník
73482;Hluboká nad Vltavou-Zámostí
73485;Hroznětín
73492;Chotýčany
73495;Hroznětín zastávka
73502;Ševětín
73505;Merklín
73512;Neplachov
73515;Domažlice
73525;Domažlice město
73532;Horusice
73535;Havlovice
73542;Veselí nad Lužnicí zastávka
73545;Pila
73552;Veselí nad Lužnicí
73555;Trhanov
73562;Řípec-Dráchov
73563;Řípec
73565;Klenčí pod Čerchovem
73572;Soběslav
73575;Postřekov
73585;Nový Kramolín
73592;Doubí u Tábora
73595;Hazlov
73596;Vlkanov
73602;Planá nad Lužnicí
73605;Horažďovice
73612;Sezimovo Ústí
73613;Tábor-Čápův Dvůr
73615;Velké Hydčice
73622;Tábor
73625;Žichovice
73632;České Velenice
73634;Tábor-Měšice
73635;Sušice
73642;Nová Ves nad Lužnicí
73645;Hrádek u Sušice
73652;Dvory nad Lužnicí
73655;Mokrosuky
73662;Hrdlořezy
73665;Kolinec
73672;Suchdol nad Lužnicí zastávka
73675;Malonice
73676;Myslkovice
73682;Suchdol nad Lužnicí
73685;Nemilkov
73692;Majdalena
73695;Běšiny
73702;Třeboň lázně
73705;Neznašovy
73712;Třeboň
73715;Vrhaveč
73722;Lužnice
73725;Luby u Klatov
73732;Lomnice nad Lužnicí
73735;Klatovy město
73742;Frahelž
73745;Klatovy
73752;Vlkov nad Lužnicí
73755;Bezděkov u Klatov
73762;Vodňany
73765;Janovice nad Úhlavou
73772;Pražák
73775;Dubová Lhota
73782;Svinětice
73785;Úborsko
73792;Bavorov
73795;Pocinovice
73802;Blanice
73805;Loučim
73812;Strunkovice nad Blanicí
73815;Dobříkov na Šumavě
73822;Husinec
73825;Chodská Lhota
73832;Prachatice
73835;Kdyně
73842;Prachatice lázně
73845;Kout na Šumavě
73852;Rohanov
73855;Spáňov
73862;Chroboly
73865;Horažďovice předměstí
73872;Ovesné u Prachatic
73875;Velký Bor
73882;Skříněřov
73885;Jetenovice
73892;Zbytiny
73895;Pačejov
73896;Kovčín
73902;Spálenec
73905;Nekvasovy
73912;Volary
73915;Mileč
73922;Dobrá na Šumavě
73925;Nepomuk
73932;Černý Kříž
73935;Srby
73942;Stožec
73945;Ždírec u Plzně
73952;Nové Údolí
73955;Blovice
73962;Majdalena zastávka
73965;Zdemyslice
73975;Šťáhlavy
73985;Starý Plzenec
73996;Plzeň-Slovany
74005;Františkovy Lázně
74010;Františkovy Lázně-Aquaforum
74015;Žírovice-Seníky
74025;Vojtanov
74035;Plesná
74055;Chodov
74065;Mírová
74075;Božičany
74085;Nová Role
74095;Dolní Stupno
74105;Chrást u Plzně zastávka z
74112;Vyšné
74115;Sedlecko
74122;Nové Hrady
74125;Všenice
74132;Petříkov
74135;Stupno
74142;Jílovice
74145;Bezděkov u Radnic
74152;Hluboká u Borovan
74155;Radnice
74162;Borovany
74165;Stará Role
74172;Trocnov
74175;Střapole
74182;Nová Ves u Českých Budějovic
74185;Nová Role zastávka
74192;Nové Hodějovice
74195;Nejdek-Suchá
74202;Hříběcí
74205;Nejdek
74212;Nová Buková
74215;Nejdek zastávka
74222;Dobrá Voda u Pelhřimova
74225;Vysoká Pec
74232;Zajíčkov
74233;Dýšina
74235;Nové Hamry
74242;Rynárec
74245;Nejdek-Tisová
74252;Pelhřimov
74255;Nejdek-Sejfy
74262;Vlásenice
74265;Nejdek-Oldřichov
74272;Nová Cerekev
74275;Pernink
74282;Leskovice
74285;Horní Blatná
74292;Pacov
74295;Potůčky zastávka
74302;Šimpach
74305;Potůčky
74312;Pořín
74315;Krásný Jez
74316;Krásný Jez zastávka
74322;Chýnov
74325;Horní Slavkov-Kounice
74332;Dobronice u Chýnova
74342;Smyslov
74352;Radostice u Trocnova
74362;Jindřichův Hradec
74375;Loučky
74395;Nové Sedlo u Lokte
74405;Mariánské Lázně
74415;Mariánské Lázně město
74425;Vlkovice
74435;Milhostov u Mariánských Lázní
74445;Ovesné Kladruby
74455;Mrázov
74465;Teplá
74475;Hoštěc
74485;Poutnov
74495;Louka u Mariánských Lázní
74505;Bečov nad Teplou
74515;Vodná
74525;Loket
74531;Dynín zastávka
74536;Teplička
74545;Kfely
74555;Cihelny
74565;Karlovy Vary-Březová
74571;Karlovy Vary-Aréna
74575;Doubí u Karlových Varů
74585;Karlovy Vary dolní n.
74595;Nýřany
74605;Kamenný Újezd u Nýřan
74615;Blatnice u Nýřan
74625;Rochlov
74632;Obrataň
74633;Kasejovice zastávka
74635;Přehýšov
74643;Třebčice
74645;Heřmanova Huť
74653;Želvice
74655;Plzeň-Jižní Předměstí
74656;Plzeň-Zadní Skvrňany
74662;Písek jih
74663;Kotouň
74665;Plzeň-Skvrňany
74673;Životice
74675;Vejprnice
74683;Kasejovice
74685;Tlučná
74692;Hradiště u Blatné
74695;Zbůch
74702;Lnáře
74705;Chotěšov u Stoda
74712;Tchořovice
74715;Stod
74722;Blatná
74725;Hradec u Stoda
74735;Holýšov
74742;Rožmberk nad Vltavou
74745;Dolní Kamenice
74752;Herbertov
74755;Osvračín
74762;Těchoraz
74765;Blížejov
74772;Vyšší Brod klášter
74775;Milavče
74782;Čertova Stěna
74785;Stříbro
74792;Loučovice
74795;Babylon
74802;Loučovice zastávka
74805;Česká Kubice
74812;Lipno nad Vltavou
74815;Plzeň-Křimice
74822;Slavonice
74825;Vochov
74832;Mutišov
74835;Kozolupy
74842;Dolní Bolíkov
74845;Břasy
74852;Peč
74855;Pňovany zastávka
74862;Urbaneč
74865;Sulislav
74872;Dačice město
74875;Vranov u Stříbra
74882;Dačice
74892;Malý Pěčín
74895;Milíkov
74900;Telč-Staré Město
74902;Velký Pěčín
74905;Svojšín
74910;Slaviboř
74915;Ošelín
74920;Radkov
74924;Tochovice zastávka
74925;Pavlovice
74930;Telč
74935;Brod nad Tichou
74940;Mysliboř
74945;Planá u M.L.
74950;Sedlejov
74953;Příbram sídliště
74955;Chodová Planá
74960;Hodice
74965;Valy u Mariánských Lázní
74970;Třešť město
74975;Lázně Kynžvart
74980;Třešť
74985;Dolní Žandov
74990;Jezdovice
74995;Salajna
75000;Salavice
75005;Lipová u Chebu
75012;Radošovice
75015;Stebnice
75022;Přední Zborovice
75025;Cheb-Všeboř
75033;Strunkovice nad Volyňkou obec
75035;Cheb
75036;Cheb-Skalka
75037;Pomezí nad Ohří z
75042;Hoštice u Volyně
75045;Plzeň-Bílá Hora
75046;Plzeň-Bolevec
75052;Volyně
75055;Plzeň-Orlík
75062;Nišovice
75065;Třemošná u Plzně
75072;Malenice nad Volyňkou
75075;Horní Bříza zastávka
75082;Lčovice
75085;Horní Bříza
75092;Čkyně
75095;Obora u Kaznějova
75102;Bohumilice v Čechách zastávka
75105;Kaznějov
75112;Bohumilice v Čechách
75115;Plasy
75122;Vimperk
75125;Horní Hradiště
75132;Vimperk zastávka
75135;Mladotice zastávka
75142;Lipka
75145;Mladotice
75152;Lenora zastávka
75155;Potvorov
75162;Kubova Huť
75165;Žihle
75172;Horní Vltavice
75182;Zátoň
75186;Blatno u Jesenice
75192;Zátoň-Boubín
75202;Lenora
75206;Petrohrad
75212;Soumarský Most
75216;Kryry
